         MJD           Ac           As           X0           Y0           dX           dY
 56563.00000     182.2472     180.5894      33.8000     -23.9004    -211.8548      50.1285 
 56564.00000     182.5409     180.2840      33.6033     -24.4266    -210.8094      53.5857 
 56565.00000     182.7466     179.8786      33.2782     -24.9350    -209.6996      57.0067 
 56566.00000     182.8760     179.5135      32.9564     -25.3478    -208.5267      60.4116 
 56567.00000     182.9307     179.2367      32.6871     -25.6240    -207.2898      63.8219 
 56568.00000     182.9143     179.0414      32.4734     -25.7512    -205.9861      67.2570 
 56569.00000     182.8599     178.9054      32.3171     -25.7615    -204.6116      70.7252 
 56570.00000     182.8344     178.7994      32.2246     -25.7323    -203.1613      74.2232 
 56571.00000     182.9997     178.7058      32.2482     -25.8397    -201.6265      77.7327 
 56572.00000     183.1908     178.6001      32.2530     -25.9963    -200.0531      81.1985 
 56573.00000     183.0399     178.4402      31.9993     -25.9257    -198.5137      84.5654 
 56574.00000     182.7279     178.2238      31.5937     -25.7682    -196.9730      87.8562 
 56575.00000     182.4988     177.9759      31.2021     -25.6976    -195.3722      91.1154 
 56576.00000     182.4276     177.7645      30.9233     -25.7447    -193.6971      94.3625 
 56577.00000     182.4553     177.6974      30.8146     -25.8236    -191.9705      97.5987 
 56578.00000     182.5379     177.8755      30.9307     -25.8817    -190.2213     100.8131 
 56579.00000     182.7239     178.2973      31.2921     -25.9780    -188.4407     104.0044 
 56580.00000     182.9659     178.8556      31.8097     -26.0893    -186.6012     107.1869 
 56581.00000     183.1851     179.4311      32.3682     -26.1633    -184.6826     110.3696 
 56582.00000     183.3235     179.9280      32.8682     -26.1669    -182.6796     113.5497 
 56583.00000     183.3274     180.2664      33.2166     -26.0729    -180.5989     116.7131 
 56584.00000     183.1386     180.3706      33.3110     -25.8575    -178.4619     119.8323 
 56585.00000     182.7951     180.2525      33.1543     -25.5642    -176.2909     122.8868 
 56586.00000     182.5415     180.0891      32.9492     -25.4036    -174.1025     125.8678 
 56587.00000     182.5937     180.0173      32.8505     -25.5744    -171.9055     128.7683 
 56588.00000     183.0052     180.0109      32.8534     -26.0990    -169.6734     131.6278 
 56589.00000     183.6228     179.9723      32.8423     -26.7879    -167.3922     134.4991 
 56590.00000     184.1660     179.8132      32.6690     -27.3689    -165.0849     137.3832 
 56591.00000     184.6404     179.5151      32.3339     -27.8719    -162.7365     140.2509 
 56592.00000     185.1052     179.2378      32.0154     -28.3828    -160.3352     143.0562 
 56593.00000     185.4598     179.0202      31.7706     -28.8034    -157.8582     145.7947 
 56594.00000     185.7302     178.6410      31.4235     -29.1350    -155.2670     148.5021 
 56595.00000     185.9629     178.1450      30.9767     -29.3985    -152.6094     151.1949 
 56596.00000     186.1428     177.6586      30.5146     -29.5764    -149.9297     153.8673 
 56597.00000     186.3366     177.1604      30.0185     -29.7617    -147.2279     156.4930 
 56598.00000     186.5442     176.6461      29.4783     -29.9656    -144.5106     159.0594 
 56599.00000     186.7774     176.1597      28.9404     -30.1926    -141.7751     161.5735 
 56600.00000     187.0689     175.7105      28.4316     -30.4577    -139.0024     164.0541 
 56601.00000     187.3612     175.2474      27.9095     -30.6937    -136.1852     166.5087 
 56602.00000     187.4998     174.6686      27.2914     -30.7367    -133.3170     168.9386 
 56603.00000     187.3504     173.8859      26.5243     -30.4353    -130.3827     171.3485 
 56604.00000     186.9538     172.9746      25.6846     -29.8420    -127.3910     173.7257 
 56605.00000     186.5086     172.1865      24.9756     -29.2116    -124.3782     176.0373 
 56606.00000     186.3912     171.9940      24.7595     -29.0337    -121.4038     178.2339 
 56607.00000     186.6434     172.4904      25.1279     -29.3740    -118.4459     180.3288 
 56608.00000     186.7414     173.0757      25.6614     -29.5662    -115.3951     182.4021 
 56609.00000     186.4702     173.3924      26.0692     -29.3161    -112.2342     184.4787 
 56610.00000     186.0378     173.4969      26.3230     -28.8553    -109.0260     186.5326 
 56611.00000     185.6125     173.4510      26.4184     -28.3738    -105.8102     188.5428 
 56612.00000     185.3074     173.2836      26.3538     -27.9966    -102.5940     190.4948 
 56613.00000     185.1737     173.0644      26.1925     -27.8023     -99.3667     192.3691 
 56614.00000     185.1811     172.8711      26.0200     -27.7925     -96.1195     194.1498 
 56615.00000     185.2698     172.8094      25.9415     -27.9238     -92.8595     195.8491 
 56616.00000     185.4141     172.9552      26.0119     -28.1555     -89.6075     197.5080 
 56617.00000     185.6829     173.2450      26.1336     -28.5126     -86.3765     199.1570 
 56618.00000     186.1199     173.5803      26.2005     -29.0121     -83.1588     200.7949 
 56619.00000     186.7355     173.8445      26.1154     -29.6520     -79.9309     202.3959 
 56620.00000     187.5603     173.8466      25.7221     -30.4469     -76.6528     203.9052 
 56621.00000     188.2611     173.7587      25.3239     -31.1313     -73.2927     205.3198 
 56622.00000     188.3627     173.9417      25.4295     -31.3279     -69.8563     206.6990 
 56623.00000     188.0491     174.2215      25.7937     -31.1435     -66.3802     208.0626 
 56624.00000     187.7959     174.2884      25.9154     -30.8994     -62.9124     209.4198 
 56625.00000     187.8440     174.0540      25.5991     -30.7804     -59.4736     210.7621 
 56626.00000     188.1778     173.6099      24.9410     -30.8279     -56.0515     212.0538 
 56627.00000     188.5530     173.2515      24.3449     -30.9845     -52.6064     213.2425 
 56628.00000     188.7466     173.1306      24.0847     -31.1307     -49.0964     214.3159 
 56629.00000     188.7124     173.0340      24.0082     -31.1053     -45.5079     215.3103 
 56630.00000     188.4736     172.8019      23.9532     -30.8364     -41.8601     216.2495 
 56631.00000     188.1255     172.4414      23.8587     -30.4033     -38.1860     217.1401 
 56632.00000     187.7679     171.9895      23.6965     -29.9017     -34.5052     217.9888 
 56633.00000     187.4404     171.5102      23.4928     -29.3791     -30.8304     218.8117 
 56634.00000     187.2491     171.0640      23.2511     -28.9508     -27.1556     219.6136 
 56635.00000     187.5396     170.6462      22.8314     -28.9410     -23.4299     220.3603 
 56636.00000     188.4037     170.2986      22.2254     -29.4541     -19.6297     221.0368 
 56637.00000     189.3683     170.1641      21.7436     -30.1349     -15.8028     221.6714 
 56638.00000     189.9594     170.3318      21.6703     -30.6265     -11.9984     222.2844 
 56639.00000     190.0260     170.7386      22.0288     -30.7885      -8.2352     222.8759 
 56640.00000     189.7745     171.1668      22.5581     -30.7263      -4.4906     223.4013 
 56641.00000     189.5010     171.3913      22.9499     -30.6075      -0.7263     223.8037 
 56642.00000     189.2281     171.3402      23.1603     -30.4004       3.0778     224.0822 
 56643.00000     188.8923     171.0533      23.2718     -30.0411       6.9253     224.2664 
 56644.00000     188.5953     170.6433      23.2856     -29.6383      10.7856     224.3913 
 56645.00000     188.5264     170.2410      23.1399     -29.3845      14.6161     224.4886 
 56646.00000     188.7679     169.9450      22.8252     -29.3837      18.3935     224.5749 
 56647.00000     189.2750     169.8085      22.3928     -29.6302      22.1123     224.6529 
 56648.00000     189.8158     169.8387      22.0167     -29.9787      25.7960     224.6994 
 56649.00000     190.1385     170.0099      21.8796     -30.2622      29.4776     224.6854 
 56650.00000     190.2188     170.2627      21.9771     -30.4474      33.1748     224.5961 
 56651.00000     190.2060     170.4832      22.1375     -30.5620      36.8961     224.4380 
 56652.00000     190.2607     170.5672      22.1763     -30.6214      40.6403     224.2341 
 56653.00000     190.4430     170.4936      22.0313     -30.6347      44.4005     223.9948 
 56654.00000     190.6905     170.3159      21.7696     -30.5825      48.1596     223.7283 
 56655.00000     190.8736     170.1919      21.5666     -30.4988      51.8888     223.4275 
 56656.00000     190.9158     170.2722      21.5606     -30.4728      55.5696     223.0717 
 56657.00000     190.8400     170.5736      21.7501     -30.5587      59.2090     222.6450 
 56658.00000     190.6755     170.9614      22.0605     -30.6908      62.8432     222.1367 
 56659.00000     190.4093     171.2561      22.4278     -30.7244      66.5092     221.5476 
 56660.00000     190.0617     171.3843      22.8081     -30.6087      70.2165     220.8838 
 56661.00000     189.6673     171.3628      23.1779     -30.3623      73.9515     220.1590 
 56662.00000     189.3584     171.3269      23.4704     -30.1473      77.6687     219.3963 
 56663.00000     189.2326     171.3776      23.6354     -30.0870      81.3418     218.6081 
 56664.00000     189.1361     171.4063      23.7654     -30.0107      85.0034     217.7845 
 56665.00000     188.9214     171.3013      23.9523     -29.7534      88.6819     216.9154 
 56666.00000     188.6116     171.0899      24.1898     -29.3523      92.3675     216.0003 
 56667.00000     188.2874     170.8594      24.4391     -28.9251      96.0381     215.0393 
 56668.00000     188.0507     170.7101      24.6435     -28.6191      99.6718     214.0242 
 56669.00000     188.0151     170.8048      24.7503     -28.6422     103.2379     212.9435 
 56670.00000     188.1505     170.9660      24.7293     -28.8168     106.7791     211.8028 
 56671.00000     188.3387     170.9846      24.6315     -28.8880     110.3456     210.6121 
 56672.00000     188.5475     171.0523      24.5531     -29.0034     113.9122     209.3745 
 56673.00000     188.7878     171.3225      24.5230     -29.3025     117.4506     208.0931 
 56674.00000     189.0473     171.8046      24.5390     -29.7910     120.9517     206.7684 
 56675.00000     189.2878     172.3629      24.5699     -30.3432     124.4135     205.3898 
 56676.00000     189.4392     172.7642      24.5976     -30.7343     127.8509     203.9429 
 56677.00000     189.4679     172.8928      24.6289     -30.8480     131.2763     202.4251 
 56678.00000     189.4128     172.8675      24.6900     -30.7948     134.6931     200.8509 
 56679.00000     189.3163     172.8642      24.8218     -30.7361     138.1091     199.2392 
 56680.00000     189.2076     172.9628      25.0238     -30.7502     141.5228     197.5995 
 56681.00000     189.1152     173.1672      25.2583     -30.8512     144.9255     195.9333 
 56682.00000     189.0749     173.3538      25.4204     -30.9477     148.2900     194.2275 
 56683.00000     189.0836     173.3339      25.4371     -30.8786     151.5982     192.4611 
 56684.00000     189.1093     173.0249      25.3273     -30.5602     154.8542     190.6247 
 56685.00000     189.1176     172.5451      25.1867     -30.0795     158.0746     188.7312 
 56686.00000     189.0706     172.0838      25.1338     -29.5872     161.2827     186.8013 
 56687.00000     188.9541     171.7371      25.2166     -29.1655     164.4879     184.8457 
 56688.00000     188.7781     171.5340      25.4251     -28.8477     167.6862     182.8663 
 56689.00000     188.5974     171.4098      25.6651     -28.5998     170.8565     180.8514 
 56690.00000     188.4755     171.2916      25.8298     -28.3802     173.9717     178.7860 
 56691.00000     188.4527     171.2211      25.8657     -28.2382     177.0103     176.6677 
 56692.00000     188.5301     171.2046      25.7550     -28.1766     179.9565     174.4967 
 56693.00000     188.6394     171.1279      25.5598     -28.0717     182.8269     172.2697 
 56694.00000     188.6866     170.9294      25.4075     -27.8447     185.6621     169.9885 
 56695.00000     188.5913     170.7404      25.4384     -27.6020     188.4984     167.6681 
 56696.00000     188.2735     170.9088      25.8141     -27.6556     191.3736     165.3387 
 56697.00000     187.7725     171.5293      26.4453     -28.1154     194.2410     163.0009 
 56698.00000     187.2773     171.9070      27.0123     -28.3531     197.0535     160.6198 
 56699.00000     187.0293     171.8378      27.2593     -28.1776     199.8020     158.2016 
 56700.00000     187.1362     171.8459      27.1298     -28.0830     202.4834     155.7704 
 56701.00000     187.4866     172.0918      26.7725     -28.2193     205.1310     153.3159 
 56702.00000     187.9127     172.4993      26.3690     -28.5116     207.7717     150.8211 
 56703.00000     188.2596     172.9905      26.0663     -28.8826     210.4058     148.2793 
 56704.00000     188.3137     173.4652      26.0409     -29.2332     212.9997     145.6915 
 56705.00000     188.1571     174.0573      26.2189     -29.7453     215.5612     143.0221 
 56706.00000     187.9910     174.9312      26.4278     -30.6238     218.1269     140.2358 
 56707.00000     187.8422     175.9748      26.6221     -31.7125     220.6860     137.3762 
